review_id,user_id,business_id,stars,useful,funny,cool,text,date
DZ_AjaZX_iAzrRq9j8Xn7Q,9yRwfwyMhq-ydpp2kIGp_g,9KUs5ruPBvbko6OpjMfDzw,2,1,0,0,"Desk lady was super rude. Muttered ""Jesus Christ"" under her breath when we walked in and sighed in a rude tone ""can I HELP you""? She was in a very big hurry which I get because she said she had to get home to get home to her kid, so I understand that but that's no excuse for being rude. The rooms weren't the cleanest, they're was pubes and a puddle on the bathroom floor and lint and string on the carpet. The non smoking room smelled a bit like smoke but not too bad, and there's not really anything the hotel can do when someone smokes in a non smoking room beside take their damage deposit and try to get the smell out.",2020-10-08 05:37:55
AP8z7pbc1QQICF8FJ26LIg,97_4CYB3pmkBbmrPPl__ag,9KUs5ruPBvbko6OpjMfDzw,1,0,0,0,"Since you can't put zero stars I put one, but definitely does not deserve that even. This is the most disgusting hotel I have ever stayed at. The pictures on the internet are so deceiving. They show a nice clean room/bathroom that's not worn down at all. LIES! There are stains all over the floors, furniture is chipped, little black hairs all over our sheets, reeks of pee, (found a spot under the sink where someone decided to pee, and house cleaning clearly didn't mop), cracks in walls, we had to push toilet paper in the peep hole because it was just a hole that you can see straight inside our room, and the whole hotel is so run down and just crusty. The front desk was kind but kept answering the phone while we were standing there trying to get our room, then complained about answering phone calls to us. The people right before us were some construction workers and the front desk person was unprofessional with them. Nasty stuff all over the wall. We will NEVER stay at a Wyndham again. They have lost my business forever!",2019-09-25 14:14:49
x6-nk4khvkhMaDsnxBU9kg,DjyYb5apqdrSrMz4iRRzVQ,96myvjjiQW8ZFp4LrE1gXQ,2,3,0,0,"During the 2000s I came here with my wife and two young daughters. We really liked it -- the location and the grounds are great, with views and walking trails. We also liked the fact that it was not a high end, corporate, golf course sort of resort. It had a nice, casual and comfortable feel to it. Our girls loved taking the guided horseback rides. We overlooked any shortcomings because it worked for us -- and it was reasonably priced.

Fast forward ten years. My wife and I love Tucson so we decided to come here for a few days at New Years. Unfortunately, ""comfortable"" has turned into ""shabby"" and the place seems to have gone downhill, like they haven't done anything to maintain or improve it. Very surprising since it has been owned by Wyndham for over six years now.

My wife checked in and had an unfriendly, unhelpful person. After my wife asked if anything was going on at New Years he said not really, even though they were going to have FIREWORKS, which we missed because we didn't know about them. Then, we went to the room and there was an awful smell and the patio out the back was dirty. So we requested a different room and that same clerk had an attitude about it, and again was unhelpful in terms of letting us know what was going on. We finally got another room, carried everything in from the car, and discovered the mini-fridge was missing. Called the front desk and this time got a woman who was apologetic and helpful and had a fridge brought to our room within about ten minutes.

Although Westward Look is less expensive than some of the other area resorts (Westin La Paloma, Hacienda Del Sol), we will no longer stay there. It's just too rundown and in need of upgrading. The room furniture is distressed and not intentionally. The unmovable part of the sliding glass door did not seal so we had a cold draft in our room (it was 30 degrees at night). They have begun to put tarps on the roofs, apparently to prevent leaking instead of fixing or replacing the roofs -- we had someone putting a tarp on our roof the day before rain was forecast.

It's a shame -- this place has potential but I guess Wyndham does not want to invest in it.",2019-01-07 15:28:22
u5fPoPvBeGQvtVstq37yaQ,i0FeLl-ky1svkp_4kSeGwQ,96myvjjiQW8ZFp4LrE1gXQ,1,3,0,0,First of all old falling apart place...bathroom fan falling down . Bed bugs...spiders...resort fee even though I was working and could not use any.  Lady at the front desk was rude.  It might have been a 4 star hotel along time ago in the cowboy days..had a stable..but it is a one just because I can't do a zero.  Next time put me in a cheap hotel.,2021-08-13 03:13:49
3-pU6NQdb-Vo6N9xBkuDIg,yBkmHqukGSlg_q3-oi2srg,9KUs5ruPBvbko6OpjMfDzw,2,2,0,0,"Man, oh, man. Where do I begin with this place?
Stayed here because it was cheap. With that being said, I do not expect a five star hotel. I read the reviews and saw quite the mix between good and bad. 

The bad: 
- Upon arriving to the room, the first thing you see is the filthy carpet. I think filthy might be an understatement. It was bad. Definitely vacuumed, but stained like nothing I've seen before. 
- There are also some brown decorative pillows on the bed. 2/3 had some very lovely mystery stains on them. Not something I want touching a pillow that will eventually touch my head. 
- The parking situation is also an absolute disaster. Two large hotels on one property means a severe lack of parking. Luckily, we squeezed into the last spaces each evening. If you plan on coming in late, good luck. The street parking is also not the best. There was a car on blocks just down the street. 
- On the second day, we went down to the front desk to let them know we were heading out and ready for our room to be serviced. We were met with ""I'll let the housekeeper know, but I can't promise anything because we are short today."" This was in a pretty rude tone. 
- There was also ants in the bathroom. Lots of ants. 

The not so bad: 
- The water was always very hot. 
- The housekeeper made sure our room was full and clean.
- It was fairly quiet at night. 

Overall, unless you're desperate, I'd stay elsewhere.",2019-07-03 13:50:57
UZaurbaYLhD9QqwD3Ntrog,ZG6KCrFENcJjI2_KFBxxyg,hu3UluXzpXN1mFaWM4Qpwg,1,0,0,0,"This is the worst place I have stay in for many years.
The clerks were unwelcoming; refused to give me a AAA discount; refused to help me with my luggage; assumed I knew about this hotel, I didn't. 
The hotel is dirty, no amenities and  no one seems to care.
Do not ever stay here. I am here for a family business and this poor excuse for a hotel added to my frustration.",2021-10-04 21:47:13
JrVnIzLfi8z-_sJLjEa2Aw,7Em1KMKJNL4nryBaQ3sIMg,z2suiNYy6cKyy_Oraaurlg,2,0,0,0,So room was clean. The staff were very unfriendly  and did not care at all. The beds were as hard as rocks. The pillows were like bricks. But everything else was fine. And the rooms were outdated. Does not live up to holiday Inn. The staff are the worst very abrupt rude and snippy.,2022-01-04 21:15:34
chMoXVpjIKN05E-npjul8w,OADwxJqXxuI30aB8HvI9QA,EYoA7Zwg92rDj6pMAQQLTA,5,3,0,0,"Beautiful resort - very spread out.  Our room overlooked the pool which is huge along with fountains gushing from the ground for the children to run through.  They also have another smaller pool over to the side which appears to be more private.  Then of course there is the lazy river (tubes provided) with a small water slide which is a great way to relax.  There is fresh flavored water (cucumbers, ctirus, mint) jugs everywhere around the resort.  So yummy and refreshing.  

As my husband and I were enjoying the lazy river, we decided to order two blended Mojito's (something we experienced in the Caribbean).  Well, the waitress and bartender seemed to forget our order and we reminded the waitress. She brought them right away and said they are ""on the house"" and apologized for the delay.  They were delicious considering the bartender never made a blended Mojito before she said.

One Tequila shot is served to everyone on the patio at 5:30 with a wonderful story about Pancho Villa.  The warm evenings are so pleasant with the firepits.

Starbucks on site and a few shops.  Self parking is quite a distance from the rooms. 

Beautiful stay at this resort and wonderful service.  We felt miles away from home and work yet we only live an hour from this resort.",2013-10-15 18:31:53
2hnrrATdED_drup3BQXjiA,PlmA25_s6N4DZdeXQlkQkA,lQwSrnzTxhssWHRGyq5rvQ,2,2,0,1,"We were disappointed with this hotel for many reasons. Room was not ready at 4pm check in. So I had to give up having a room with micro/fridge to check in right then. They did comp me parking for the inconvenience which I was glad since it's $35 per day!!!!! We spent the day at the Zoo & looked forward to cooling off at the rooftop pool. Only to find it packed to over the capacity amount of non family friendly people. Shortly after the staff had to close the pool to be shocked and cleaned due to the overload and behavior of this huge rude group. 
I purposely looked for a hotel with pool to enjoy with my kids and it was locked up after that and we never got to swim!
Our room was not clean. Sheets were clean but the floors, shelves and bath were not. We decided to stay there for dinner and sat for 20 mins without even being Acknowledged by staff. (It wasn't busy) it was 5pm! I finally went to the bar stood for another few mins and got me and my children drinks which I carried to them myself! Then again had to go to the bar and order food which seemed to really annoy the bartender as she chatted with other bar customers about how busy her night would be with the airline people coming in and that she didn't really like it!  We then waited over 45 mins for simple menu items. We were not brought silverware or napkins. I basically acted as our waitress. It was extremely disappointing because the hotel portrays a higher class image online. But it is Not. Again had the same experience at the morning breakfast buffet. Sat at the table with no acknowledgment from staff or servers. I walked up to the bar and got menus and silverware myself Again! Finally a man said he was new and not sure what to do. We helped ourselves to the buffet and finally 10 mins later had a waiter who wasn't even sure if you could order from a menu or the price of buffet.  Needless to say I won't stay at This hotel on my next trip in Philly. Only good part (if you can stand all the rest) is it's close to historic sites and you can walk, but I would do so with great caution. Not the best part of town to walk alone or unalert in.",2017-07-19 11:44:04
ZlYFda2JhPyixlAAQ-ARkQ,Bx2GaNPJ_1QsDzOAXOS3ew,lQwSrnzTxhssWHRGyq5rvQ,1,0,0,0,"I had a very negative experience at this hotel. I realize it is not a 5-star hotel, but it is not cheap either. And for the amount I spent to stay there I expected excellent guest services and accommodations. The front desk staff was rude to me on arrival. When I entered my room there was trash on the floor left over from the housekeeping service, as well as dresser drawers pulled open. I did not mention this to anyone as mistakes can happen. However, the next day when I returned to my room after housekeeping had cleaned it, there was a toilet brush left on my dresser. I felt that to be disgusting. When I approached the housekeeping staff on the floor I was met with an attitude. When I called down to the front desk to speak to housekeeping management, I was told I would receive a call back shortly which never happened. I called management the next day who was apologetic and accommodated my inconvenience, but I felt the need to request no one enter my room further. I did not feel comfortable staying there with such negative back and forth. Although the room and interior were adequate and the facility is located in a great spot, I would not ever spend money to stay there again.",2017-08-17 02:10:27
sOBfDYB9vlNujXNtXzs66Q,KSlL7Yb9s5ic18jzNo1e9A,EYoA7Zwg92rDj6pMAQQLTA,5,2,0,0,"My husband had his office Christmas party here. Since the rates on the rooms were great, we decided to book a room so we didn't have to worry about driving home early. 
The woman at the front desk was amazing, and so sweet. She really was very helpful and provided a map so we could find our room and party without any issues.
Our room had a very large bathroom with separate tub and shower, a king size bed, and two chairs. We had a beautiful patio that overlooked the parking lot, but a hill was built up in such a way that you couldn't see or hear any traffic while you were seated. Plus, when you get to see two big barrel cacti and an ocotillo while enjoying your first morning cup, who cares?
The ballroom was beautiful, and the food served at the party was fantastic. The jalapeno macaroni and cheese is the best, and I loved how everything had labels to say if it was gluten free, vegetarian, or vegan. 
I forgot my contact lens case, and only remembered this when the sundries shop was closed. My husband went to the front desk and they gave him one for a dollar twenty.
Our bed was so comfy and cozy for the night. We dropped right off to sleep after getting ready. For anyone who knows me, I'm an insomniac, so that's a miracle.",2012-12-09 20:31:26
FKTojL82k1Pg6CfUbjM9KQ,k139E-r2RITPKhZBJtVv-w,lQwSrnzTxhssWHRGyq5rvQ,1,1,0,0,"Thankfully my boyfriend and I were only staying here for one night.  I used Priceline.com Name Your Own Price.  So glad we didn't pay full price for our stay!  We knew we were getting a 3 star hotel but didn't expect unfriendly and dirty.  I mean, we spent a night in a 3 star hotel before and the staff was really friendly/helpful and the room was clean as can be for a hotel room.  I can get over the unfriendly staff because it wasn't like they were rude or anything but they certainly didn't make you feel welcomed.  At first the room appeared to seem decent and clean but when it came to shower, mold and mildew was noticeable.  I used a washcloth that we weren't going to use and wiped some of it to see if was lack of trying to clean or if it was a really stubborn issue.   Well, it was definitely a lack of using some elbow grease to clean it because it came right off.  After we got ready to go out for the night and were waiting for the elevator, we noticed that the mirror was not just streaky but it was dirty streaky like no one has touched it in awhile.  The next morning, as I was packing my belongings, I noticed that there were dark stains by the area where you put your feet.  We wouldn't even seen that if it wasn't for my boyfriend who tends to move around a lot.  In my opinion, the maid had to of seen that and should have put other ones on.  Yes the hotel is convenient but not convenient enough for us to ever stay in place that felt like no one cares to take care of it.  Maybe they'd move up a star if the staff did a better job with the upkeep.",2014-06-12 20:01:30
Drcj3XLqCp1BXVfV3aRRsQ,xVuNDH5_5t7Tbi7Jm3HQ2Q,ma9zcqAdxJpMdeg5-UGNLw,1,0,0,0,"Was not happy from the start. I flew in from another state for an event. My flight landed at about 10:45pm.  Thank goodness my sister got in before I did.  She let me know that none of us had a room.  My confirmation email clearly gave me the exact dates I had reservations for.  She was able to get her room straightened out but not mine they didn't have any more rooms so my hubby and I hurried to find another one before we got there so we could have a place to sleep. My sister said the double tree had room 264 reserved for us the rest of the weekend. I got over it although I was not too happy about having to unpack and pack twice.  When I got there I asked for an upstairs room but the bottom one was the only one available very far from my family members. I didn't like her tone and the fact she would not look at me and spoke over me talking to my sister.  She was just very condescending.  Instead she smiled and gave me a cookie lol. Oh I wanted to climb over that counter and ugh nevermind...

Later the event went well but then our family got together at the Cantina and the food and beverage person Mike was so rude to my 70 year old aunt and barked at her like a small little chihuahua saying if any more relatives come we will need to cut them off. At that point about 30% of the family left and some if us stayed.  It wasn't our fault they would ran out of food and alcohol (which tasted watered down. Yes Mike we did notice). We were having a great time. Some of us were watching the baseball game some of us were taking selfies. None of us were drunk. When my brother ordered a round of shot Mike barked at him too saying you're cut off like some kind of mastiff drueling and spitting out of his mouth lol. My hubby finally asked him why have you been so rude to our family all evening?  His only answer was I can decide to be and stated would you like to leave now?  We wondered as we spoke to his manager what we did but really we were not bad customers???  Then the power goes out the next morning but just us lol. So I hid my toothbrush just in case lol

My first time at a double tree hotel and my last.",2015-10-24 18:49:30
1Lg45nn8-Z5FUF-yElvE_w,V9SQ41fbOgt6ncvni7frBA,VEsI9_aDFzIrk8wh0QCOAw,1,3,1,1,"The view is of a concrete reservoir. The lights beneath the ""Hilton"" sign are burned out. The chandelier in the elevator is missing nearly all of its crystals, so it's literally just a couple flickering CFL bulbs. They charge you out the nose for WiFi (that's right, no free WiFi) and parking. 

Also, I stayed at a Hampton a couple weeks ago and they had a good free breakfast. This shabby Hilton charges you $15.

Nickel-and-diming customers is NOT luxury. Folding a triangle in your toilet paper and paying a poor immigrant minimum wage to open the entrance door is NOT luxury. This place is clearly phoning it in and trading in on a name.

I was hesitant to stay here in the first place because I didn't want to give more money to a certain sleazy spoiled racist heiress. But the main reason not to stay at a Hilton hotel is that it's a straight up ripoff.",2014-05-26 19:36:57
eph1jJcDVmCpxX9Z7D3tlg,wVSq9WH_wxKAr5_8XxS94A,lQwSrnzTxhssWHRGyq5rvQ,1,0,0,1,"Pros for this hotel is the location, it's close to everywhere we wanted to go. And the hotel has a nice lobby for a Wyndham, at least the ones I've been to. First off I'm not a fan of this chain, we only decided to stay here because my husband is a diamond member and has points he just wanted to use up so he doesn't have to stay in these hotels again. Man at the front desk wasn't very well informed. When we got to our suite the bathroom was clogged. We called the front desk, they said they would have someone there in 10 mins. A whole day went by, no one came. The next day the same thing after we called. The staff here is incompetent and rude. I will never ever ever be back again. I'll stick to Marriott hotels.",2017-05-01 19:17:21
zxjQbn4nxgZvGYdnrtosfQ,N9_YehYdYfZ2QgbDZtY_6g,lZX5_8qspEXtMJGFQ0-Mow,4,1,1,0,"I came to the Marriott Downtown for the yearly huge ISTE conference (largest EdTech conference in the world w/18K+people!) at the Philadelphia convention center.

Check in was unusually rough & annoying. As a member of the ISTE Board of Directors I had a king room reserved near an elevator - it wasn't ready early at 1:00pm when I came in all hot & sticky from the Amtrak train, cab, & a 100degree humid June day. It wasn't until after my 9pm meeting (and a temporary dbl room to change & a wasted $20 tip to desk mgr. ) that they finally got me into Rm 1076 - a lovely King near the elevator - on the side of the building that is closest to the 3rd floor bridge to the Convention Center which is key because the hallways are FOOTBALL FIELD LENGTH LONG! Whew! Seriously, if you're coming for a conference at the convention center and don't want to add another 10 min walk each way to your room make sure you get a high numbered room!

The newly renovated room was gorgeous! 42"" LCD LG TV, sleek marble bathroom w/rain shower head, crisp sheet covered feather duvet & a plethora of pillows. It also had a nice view of the rotating guitar of the Hard Rock Cafe. Sadly, the bed hurt my back (unlike the Sofitel!)  so I asked for another feather duvet & with judicious doubling up created a feather bed topper. I also asked for a REFRIGERATOR which was not standard for bottles of water, Diet Coke, and fruit. Nice that they delivered it & plugged it in whilst I was at a meeting. The Marriott is a Pepsi hotel but there's a 7-11 out the front door and a Wine & Spirits shop out the back door (across the street from the outdoor cafe) Also close by a Hard Rock Cafe, Melting Pot, & an Italian place where I had a lovely but pricey lunch called Maggiano's.

Hotels will generally try and provide items that you need if they are not included. I've previously requested table or box fans to put me to sleep and provide air movement - too bad the Marriott didn't have any. Always TIP WELL when you are brought a requested item & thank them with a warm grateful smile!

There are 2 lobby bars - one in the middle of the lboby that's round, contemporary, pretty, comfy, but usually full and another Level 13 across the bank of elevators. Handy for meetings as they have a few tables near outlets for laptops - SCORE! Prices for drinks are high - $9.00 for a glass of Chardonnay and $7 for a bottle of Yeuingling.

Much has been said on Trip Advisor & Yelp about the rude service but after I got into my room the people were all lovely and accommodating as could be! I had 2 ROOM SERVICE meals that were delivered faster than estimated, piping hot, & tasty with only one hitch. I was disappointed when the cheapest ($40) bottle of Chardonay listed on the menu for an impromptu afternoon wine & cheese party was found to be unavailable with a call back 5 min after I ordered ..OK, let's try next one ($45) .....4 min wait on hold...No? Ok, the next one ($51) 3 min wait on hold...Nope! The cheapest bottle of Chardonnay avail from the room service staff was $65 ...What the heck!? Miffed, I canceled the whole thing and met my friends at the hotel lobby bar instead where.....the elusive $40 bottle of wine was available. I never did figure that out, but buying the whole bottle for wine and cheese party for 5 was just perfect and saved $10 bucks! Hey, I'm thrifty! 

The doormen were lovely & hailed cabs quick as a wink but the concierge gave questionable advice when looking for a place to eat steak & seafood. They recommended the Philadelphia Chart House (well known to me because of their sister properties in Annapolis & Baltimore) but the reviews on Yelp for this one were HORRIBLE! We ended up going to the Capital Grille (see my review) that was just amazing.

The walk from the hotel to the largest Terrace Ballroom going through the Convention Center is a LONG TREK! Like 5 blocks all inside & lovely but far, far, away! The Reading Terminal Market is also nearby with stalls of food & other delectable just make sure to keep your purse zipped & secured - a friend of mine had her wallet stolen whilst there this week...and that was just a shame!

WIRELESS Internet was NOT FREE & had some odd charges but it was fast & reliable. I'm still mystified how the Hampton Inn can a offer free brekkie and free wireless but fancy shmancy places like this can't or....don't.

All in all my 7 nights at the Marriott Downtown were great. Clean hotel, nice refurbished rooms, LOVED having HBO for my True Blood & Game of Thrones fix and staff that really - if approached with a warm smile, were gracious & accommodating! Thank you!
Room Tip: near an elevator, convention ctr side",2011-07-02 18:56:20
VyUKTGBiu775ZZOPQ3BS3A,t44g9owV6Y56haKcISeI6g,ma9zcqAdxJpMdeg5-UGNLw,1,1,0,0,"The property is definitely dated and pales compare to other Doubletrees and Hilton properties.  Both phones in our room didn't work and there is no hot water.   I had to walk in 100+ degree heat to the front desk numerous times to obtain status myself.  The girl at the reception desk was rude, unfriendly and stared me down like I was unreasonable for asking when we can expect hot water and working phones.",2016-07-06 04:58:54
4czkZ7W5pk_rC_LZeY91bg,z956r2zW1Qe_HKi8VXjgmQ,EYoA7Zwg92rDj6pMAQQLTA,2,1,0,0,"In attending a conference the JW had nice views, nice guest rooms and amenities. But, upon arriving the resort in a taxi, I stumbled out of the cab and had a hard time finding the reception desk. I asked one bellman to kindly move from my way as I searched for the front desk. For a first impression, it was bad. Not one of three bellman offered assistance as I searched for the front desk . I even had the ""lost"" look as another bellman passed me without offering help. Everything in between was great, from maid service to the super nice banquet staff, excellent meals and the laid back lobby bar. 

As for checkout, room and tax was billed incorrectly and the front desk person was rude. I almost felt like I was singled out from being proletariate and of minority decent. If you want to spend your hard earned savings on a vacation in the desert, Try Palm Springs instead.  If you are forced to work here, then you know what to expect.",2015-05-14 15:57:07
qWD_CSrYjSqjM0gFilXqtA,IWxNILja-WvurTuJWJ4skA,lZX5_8qspEXtMJGFQ0-Mow,4,3,0,0,"My wife and I Pricelined a hotel for the Saturday of 4th of July weekend, and ended up with the Marriot Downtown for $75. The Marriott is considered a 4 star hotel by Priceline, and that is what I am giving them in this Yelp review. The hotel was extremely well located for our visit as we were doing an eating and drinking crawl mostly centered around 12th and Sansom. I found our room to be perfectly adequate with the only quibble being a little bit of peeling paint in the bathroom above the shower. The shower itself was in an outdated bathtub surrounded by really outdated tile. It was clear that most of the bathroom had been updated sometime in the past 10 years, but they just ignored the tub and tile. Oh well. My wife did tell me that the whole hotel is going to have a major uplift soon, so maybe they'll get that. 

The bed was extremely comfortable (the mattress was neither to soft nor too firm), but the sheets, oddly enough, seemed slightly too small for the king bed. The decor of the room was fitting for a 4 star, not too opulent and not too blah. I enjoyed it. Ice machines were well located to all rooms on our floor, which came in handy as we had brought a bottle of bubbly.  I think we walked by 3 of them?   All contact with hotel staff was polite and professional, and the common area of the hotel was clean. For the money I would easily stay here again.",2011-07-05 15:46:58
VdZbv1sm_5ZOL1f5VEBB0A,ZvNP4yV-3fz1MTlBWcUI9g,EYoA7Zwg92rDj6pMAQQLTA,4,2,0,0,"To quote a famous politician we all know, ""Let me be clear"" --- the only reason that the Starr Pass doesn't get 5 stars from me is because I reserve 5 stars for businesses with which I can find no faults whatsoever.  Bear in mind that the issues I point out are, admittedly, nit-picky.  We've stayed here 4 or 5 times now in different rooms in different parts of the resort, so I'm qualified to offer a review that's based on more than just a single experience.

First, here's what I really like about the place:

-The grounds: Talk about a gorgeous setting!  This massive resort is perched at the top of a canyon and overlooks the valley below.  It's a little rough getting up to the resort, including a jail at the bottom of the hill, but it becomes nicer and nicer the further up the road you go.  TIP: Ask for a room with a balcony that overlooks either of the pool areas, preferably the main pool.  Before you agree to a room over the lazy river pool, make sure there's not a special ""family weekend"" event planned.  One year, Nickelodeon had a weekend event that made the area SUPER LOUD.  If you can't get a balcony room (there aren't many), just be sure to get on the pool side.  The back side of the hotel overlooks the parking lot and a steep hillside.  Yep, we did that...once.

-The workout room: AWESOME!  Hands down the largest, best equipped workout room I've seen in a hotel.  It includes a bunch of free weights, various cardio machines, and a complement of Reebok cable-style machines for a complete workout.  Open 24 hrs/day for off-hour workouts.  They have complimentary towels, a water cooler, a big bowl of granny smith apples, and even complimentary earbuds for watching TV while doing cardio.  TIP: Seems busiest right before dinner (3-5 pm).

-The staff: Haven't had a negative experience with staff yet.  Everyone seems friendly and helpful, from bellhops to valets to front desk staff.  I know, I know, you should be able to take this for granted these days, but we've all experienced rude staff, even at the nicest resorts.


Here are a few (minor) criticisms:

-The rooms: The Deluxe rooms are clean, elegant, and well-maintained.  That being said, they won't knock your socks off.  The bathrooms, in particular, don't quite hold up to other resorts I've stayed at at this price point.  I'd love to see a bathtub sized for 2, instead of a standard tub.  Ditto for the shower, which is so small you can't even get out of the water to lather up.  If a phenomenal room experience is important to you, think about stepping up to a suite.

-The location: The secluded locale is a double-edged sword.  Once your at the resort, you're AT THE RESORT.  Your 10 minutes or so to South Tucson and the closest off-site restaurant, and closer to 30 if you like to do things in the north foothills or Encantada area.  Some people never leave the grounds when they vacation, while others like to be in the middle of it all.  If you fall into the latter crowd, you should explore your options on the north side of town, such as the Westin La Paloma.

Overall, this is a great resort that we enjoy visiting every spring.",2011-05-01 18:19:02
JxIk6pT3yX8Gr3bZ31OkwQ,B-HrTYygIts3Ekl0rpLt2g,VEsI9_aDFzIrk8wh0QCOAw,1,2,1,0,"I give this hotel one star ONLY for housekeeping.  And by that I mean our room was clean.  There were only two towels in it though, and we had two adults and two kids.
My problems started before I even got there.  We were travelling from out of town for a wedding.  There was a block of rooms we could reserve from at a discounted rate so naturally I took advantage of this.  When I called the Wednesday before we would be checking in (on a Saturday) to check on my reservation and request we be placed on the same floor as others, they mysteriously had lost my reservation.  So I did another one, but SHOCKER, the blocked room rate had expired.  So now I was having to pay $100 more a night.  I was seriously pissed.   My children were in the actual wedding and this is the hotel where all the getting ready was happening so I didn't have much of a choice to stay elsewhere, plus, everywhere else close was booked.  No apologies, I was even called ""Cheap"" and suggested I stay at the ""motel 6 by the airport"" and hung up on.  I finally got a room reserved at $239 a night.  Ugh.  

Upon check in, the valet guy was EXTREMELY rude to me.  I had my son with my and my daughter and husband were at a relatives home.  We had gone to check in and get everything settled so we wouldn't have to do it later.  I told him I was just checking in and would be back in 5 minutes, if he wanted to go park the car just to turn around and go get it then that was entirely up to him.  I was told that if I was checking in then I would need to stay at the hotel.   Excuse me?

At the front desk I encountered Jessica.  I asked about being on the same floor as our other family members and rather than admit  had made a mistake and had NOT noted our accounts as previously requested, she simply told me that my relatives had cancelled their stays.......   Whatever

The room was...ok.  The beds were comfy and things seemed clean.  There were only two towels.  TV worked intermittently.   There is no vent in the bathroom so when you take a hot shower everything fogs up immediately and gets very hot and steamy.  This is what we believe is the cause of the wallpaper we found in the living area to be peeling and covered in mold.  

I had called Saturday around 7:30 for extra towels and a couple blankets because my kids were camping out on the floor.   After an hour passed, I called again.  It took almost two hours.  Then the next morning I had a message saying they were trying to deliver my towels and blankets and that they got no answer at our door so they left them outside the door.  Which was just a straight lie.   First of all, why would you deliver those things the morning after I needed them?  2nd, there was nothing outside my door, and when you say you came by and knocked, we were all there.  They didnt even realize that, even though late, someone had made it up there the night before.   Again, whatever.

The pool......  Sure.  there is a cute little indoor pool.  It is tiny, which is fine.   People dont travel to this hotel to play in the pool.  It is a nice little amenity, but not necessary.  But if you are going to have a pool, for the love of Pete, take care of it.  Water was absolutely disgusting.  My daughter who is just over 3 feet was standing in the water and I couldnt even see her feet.  The pool deck is made out of the most ridiculous tile that might as well be a sheet of ice when it gets wet.  I cannot tell you how many people fell just walking on the surface, including myself, who didnt even get in the pool, and both of my kids.  Walking, not running.  The towels they leave out for you, which again, is a nice bonus, had holes in them and I am not sure the last time they had been washed was.

The hallways and lobby of this hotel are not air conditioned.   It was 95 degrees over the weekend.  Getting ready for a wedding, going in between rooms and getting kids ready, was a disaster in the heat.  Why on earth you can't spring for AC in the hallways I will never understand.   Also, the vending/ice room, hotter than hades.  

Checkout sucked.  They tried to charge me for things that were not mine, like bottles of wine, souvenir mugs, a bunch of crap that didn't belong to me.  Valet was rude, once again.

The final charge that came out of my credit card was over $600 and I am still not even sure what for.  What was supposed to be a $300 room stay turned into double that, and a horrible experience.  I think it is safe to say that we will never ever stay in this hotel ever again.  

Oh and we saw mice in the hallway as well.  :)",2016-06-02 14:30:26
